embedding_layer,transformer_layer_0,transformer_layer_1,transformer_layer_2,transformer_layer_3,transformer_layer_4,transformer_layer_5,transformer_layer_6,transformer_layer_7,transformer_layer_8,transformer_layer_9,transformer_layer_10,transformer_layer_11,FC_layer
0.0005125999450683594,0.3043346405029297,0.0020508766174316406,0.0024023056030273438,0.002033233642578125,0.002641916275024414,0.0020186901092529297,0.0024003982543945312,0.002115011215209961,0.00225067138671875,0.0021905899047851562,0.0023720264434814453,0.002226591110229492,0.0005905628204345703
0.00018644332885742188,0.0007915496826171875,0.0009016990661621094,0.0007460117340087891,0.0007426738739013672,0.0007398128509521484,0.0007572174072265625,0.0007393360137939453,0.0007443428039550781,0.0007431507110595703,0.0007524490356445312,0.0007522106170654297,0.0007462501525878906,0.00022721290588378906
0.00016307830810546875,0.0013492107391357422,0.001049041748046875,0.0010292530059814453,0.0010578632354736328,0.0010297298431396484,0.0010399818420410156,0.0010373592376708984,0.0010328292846679688,0.0010344982147216797,0.0012536048889160156,0.0010383129119873047,0.0011970996856689453,0.00025963783264160156
0.00016260147094726562,0.0007550716400146484,0.0007395744323730469,0.0007383823394775391,0.0007340908050537109,0.0007395744323730469,0.000762939453125,0.0007414817810058594,0.0007464885711669922,0.0007452964782714844,0.0007472038269042969,0.000736236572265625,0.0007333755493164062,0.00022268295288085938
0.00016236305236816406,0.001399993896484375,0.0010497570037841797,0.001051187515258789,0.0010743141174316406,0.0010721683502197266,0.0010623931884765625,0.0010542869567871094,0.0010390281677246094,0.0010666847229003906,0.001062154769897461,0.0010538101196289062,0.0010330677032470703,0.00022554397583007812
0.00022840499877929688,0.0008783340454101562,0.0007524490356445312,0.0007715225219726562,0.0007443428039550781,0.0007450580596923828,0.0007414817810058594,0.0007393360137939453,0.0007376670837402344,0.000743865966796875,0.0007336139678955078,0.0007319450378417969,0.0007293224334716797,0.00023651123046875
0.0001628398895263672,0.0007550716400146484,0.0007536411285400391,0.0007534027099609375,0.0007579326629638672,0.0007448196411132812,0.0007431507110595703,0.0007410049438476562,0.0007407665252685547,0.0007524490356445312,0.0007340908050537109,0.00074005126953125,0.0007371902465820312,0.00055694580078125
0.0001590251922607422,0.0015783309936523438,0.0010733604431152344,0.001077890396118164,0.0010592937469482422,0.0010766983032226562,0.0010650157928466797,0.0010890960693359375,0.0010755062103271484,0.0010671615600585938,0.0010712146759033203,0.001074075698852539,0.0010571479797363281,0.00022220611572265625
0.00016498565673828125,0.0007486343383789062,0.000751495361328125,0.0007405281066894531,0.0007357597351074219,0.000736236572265625,0.0007314682006835938,0.0007603168487548828,0.000736236572265625,0.0007634162902832031,0.0007343292236328125,0.0007622241973876953,0.0007336139678955078,0.00022411346435546875
0.0001621246337890625,0.0007562637329101562,0.0007543563842773438,0.0007636547088623047,0.0007524490356445312,0.0007736682891845703,0.0009868144989013672,0.0007500648498535156,0.0007386207580566406,0.0007424354553222656,0.0007317066192626953,0.000759124755859375,0.0007572174072265625,0.00022792816162109375
